"c_He","c_fe","c_feos","c_frecv","c_fcross","sentence_id","delta_joint","delta_joint_inc"
0.00618726530979918,0.0144919001014741,0.0125688524563783,0.000277774020102539,-0.00160836304651824,"S113",0.022736185752994,0.0305504982542091
0.00249612088441686,-0.000416014645751139,-0.000343908248973568,-0.00046827304248731,-0.000343907654694497,"S105",0.00219161544257385,0.00147134812784544
0.00207937886095944,-0.00656389666196133,-0.0123347778092127,0.00355404299916562,0.00208652658587827,"S036",-0.00064643604721204,-0.0116156546204111
-0.00301552251608173,5.13368912059553e-05,-0.00202173075355239,-0.00119754197774158,-0.0018371713055505,"S081",-0.0083632989134681,-0.00462648404963439
-0.000964964097023069,0.0033826068608005,-0.000911017028576877,-0.000864070936101635,0.00213149988992312,"S048",0.00189263011510699,-0.00392828313020743
0.00360004869773811,0.0035795405479262,0.00271457415138276,-0.000166418229647691,-0.0046480537057747,"S078",0.0039152230659536,0.0128708291296249
0.00634147324727286,-0.0105467032410962,-0.00892862189763788,0.000995334635840894,-0.0051973245163266,"S076",-0.00646360684656266,-0.00541266411785402
0.00196410596404639,0.00307716814354286,0.00441234083586428,0.0012621833849652,-0.00174672964325684,"S077",0.00611105326432237,0.0116428652984273
-0.00296600070897912,0.0016021969903417,-0.00086206918184617,-0.00061375009290332,-0.00339953363281387,"S052",-0.00719170901785326,-0.00498699649689627
0.0075856549882205,-0.0147470677160939,-0.0281222319020291,-0.00475737752659677,0.00184171806137234,"S044",-0.0188777638622049,-0.0285173042326412
0.000287706517683839,0.00199432353031304,0.00617651105762884,0.00257705953660436,-0.00628120015544176,"S051",0.0015909298058141,0.0127605560542423
